TcYC6_0174100	TcYC6_Contig0	66017	76431	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0172790	TcYC6_Contig0	89023	99516	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0172800	TcYC6_Contig0	453654	464039	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0173690	TcYC6_Contig0	366640	377023	+	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0174120	TcYC6_Contig0	113259	123666	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0173680	TcYC6_Contig0	390171	400554	+	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0174110	TcYC6_Contig0	31598	42023	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0172450	TcYC6_Contig0	413706	424091	+	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0172470	TcYC6_Contig0	563550	573935	+	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0172460	TcYC6_Contig0	2333732	2344135	+	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0174510	TcYC6_Contig0	2304165	2305700	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcYC6_0173250	TcYC6_Contig10	367924	378291	+	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0174150	TcYC6_Contig10	64377	74790	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0172480	TcYC6_Contig10	433250	443617	+	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0173470	TcYC6_Contig10	33529	43976	+	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0172830	TcYC6_Contig10	122555	133009	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0172820	TcYC6_Contig10	98408	108823	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0174140	TcYC6_Contig10	516486	526926	-	dispersed gene family protein 1 (DGF-1), putative
TcYC6_0173260	TcYC6_Contig10	602719	613095	+	dispersed gene family protein 1 (DGF-1), putative
