TcBrA4_0182220	TcBrA4_Contig114	42223	43125	+	surface protease GP63, putative
TcBrA4_0183070	TcBrA4_Contig114	1077	1983	+	surface protease GP63, putative (fragment)
TcBrA4_0183060	TcBrA4_Contig114	28657	29558	+	surface protease GP63, putative (fragment)
TcBrA4_0182950	TcBrA4_Contig120	33354	33721	+	surface protease GP63, putative (fragment)
TcBrA4_0183120	TcBrA4_Contig125	151467	151911	-	surface protease GP63, putative (fragment)
TcBrA4_0182980	TcBrA4_Contig125	184352	184513	+	surface protease GP63, putative (fragment)
TcBrA4_0183090	TcBrA4_Contig125	13573	15316	+	surface protease GP63, putative
TcBrA4_0018330	TcBrA4_Contig125	5991	6398	+	surface protease GP63, putative
TcBrA4_0018590	TcBrA4_Contig125	201371	201775	-	surface protease GP63, putative
TcBrA4_0182960	TcBrA4_Contig125	188335	188498	+	surface protease GP63, putative (fragment)
TcBrA4_0018360	TcBrA4_Contig125	22418	22825	-	surface protease GP63, putative
TcBrA4_0184580	TcBrA4_Contig125	74915	76491	-	surface protease GP63 (pseudogene), putative
TcBrA4_0182970	TcBrA4_Contig125	192206	192369	+	surface protease GP63, putative (fragment)
TcBrA4_0183100	TcBrA4_Contig125	41362	41530	+	surface protease GP63, putative (fragment)
TcBrA4_0183110	TcBrA4_Contig125	151915	152488	-	surface protease GP63, putative (fragment)
TcBrA4_0021060	TcBrA4_Contig137	405078	405485	+	surface protease GP63, putative
TcBrA4_0183170	TcBrA4_Contig137	367146	368052	-	surface protease GP63, putative (fragment)
TcBrA4_0183220	TcBrA4_Contig137	6197	7101	-	surface protease GP63, putative (fragment)
TcBrA4_0020850	TcBrA4_Contig137	74068	74478	-	surface protease GP63, putative
TcBrA4_0183180	TcBrA4_Contig137	408620	410724	-	surface protease GP63, putative
TcBrA4_0183200	TcBrA4_Contig137	299403	300312	-	surface protease GP63, putative (fragment)
TcBrA4_0183160	TcBrA4_Contig137	284873	286999	-	surface protease GP63, putative
TcBrA4_0020980	TcBrA4_Contig137	271531	271941	-	surface protease GP63, putative
TcBrA4_0183230	TcBrA4_Contig137	65268	66177	+	surface protease GP63, putative (fragment)
TcBrA4_0183210	TcBrA4_Contig137	515931	516841	-	surface protease GP63, putative (fragment)
TcBrA4_0181910	TcBrA4_Contig137	120064	122079	+	surface protease GP63, putative
TcBrA4_0182250	TcBrA4_Contig137	576058	576963	+	surface protease GP63, putative
TcBrA4_0182260	TcBrA4_Contig137	386441	388546	+	surface protease GP63, putative
