TcYC6_0157050	TcYC6_Contig0	1802367	1802562	+	mucin (pseudogene), putative
TcYC6_0156900	TcYC6_Contig0	909179	909531	+	mucin (pseudogene), putative
TcYC6_0151490	TcYC6_Contig0	2695588	2696337	+	mucin TcMUCII, putative
TcYC6_0151140	TcYC6_Contig0	1760673	1761251	+	mucin TcMUCII, putative
TcYC6_0151130	TcYC6_Contig0	2115581	2116150	+	mucin TcMUCII, putative
TcYC6_0157030	TcYC6_Contig0	1476799	1476966	-	mucin (pseudogene), putative
TcYC6_0150750	TcYC6_Contig0	1000256	1000846	-	mucin TcMUCII, putative
TcYC6_0156860	TcYC6_Contig0	854959	855183	+	mucin (pseudogene), putative
TcYC6_0156920	TcYC6_Contig0	1166772	1167005	+	mucin (pseudogene), putative
TcYC6_0157010	TcYC6_Contig0	1461866	1462243	+	mucin (pseudogene), putative
TcYC6_0155230	TcYC6_Contig0	1650137	1650811	+	mucin TcMUCII, putative
TcYC6_0156940	TcYC6_Contig0	541038	541474	+	mucin (pseudogene), putative
TcYC6_0151260	TcYC6_Contig0	2534234	2534866	-	mucin TcMUCII, putative
TcYC6_0150890	TcYC6_Contig0	1096565	1097149	+	mucin TcMUCII, putative
TcYC6_0151340	TcYC6_Contig0	1621829	1622521	+	mucin TcMUCII, putative
TcYC6_0155240	TcYC6_Contig0	1673557	1674231	+	mucin TcMUCII, putative
TcYC6_0155250	TcYC6_Contig0	2814206	2814880	+	mucin TcMUCII, putative
TcYC6_0150990	TcYC6_Contig0	2791810	2792436	-	mucin TcMUCII, putative
TcYC6_0156990	TcYC6_Contig0	1912764	1912931	-	mucin (pseudogene), putative
TcYC6_0151560	TcYC6_Contig0	2088512	2089114	+	mucin TcMUCII, putative
TcYC6_0156960	TcYC6_Contig0	1519773	1520001	-	mucin (pseudogene), putative
TcYC6_0150740	TcYC6_Contig0	1608999	1609643	+	mucin TcMUCII, putative
TcYC6_0151480	TcYC6_Contig0	1335154	1335780	+	mucin TcMUCII, putative
TcYC6_0151350	TcYC6_Contig0	1303908	1304462	-	mucin TcMUCII, putative
TcYC6_0150870	TcYC6_Contig0	2556017	2556586	+	mucin TcMUCII, putative
TcYC6_0150730	TcYC6_Contig0	533192	533809	+	mucin TcMUCII, putative
TcYC6_0151420	TcYC6_Contig0	2565832	2566455	+	mucin TcMUCII, putative
TcYC6_0151540	TcYC6_Contig0	2133320	2133943	-	mucin TcMUCII, putative
TcYC6_0150830	TcYC6_Contig0	2578547	2579122	+	mucin TcMUCII, putative
TcYC6_0151150	TcYC6_Contig0	1996954	1997616	+	mucin TcMUCII, putative
TcYC6_0150860	TcYC6_Contig0	2744359	2744889	+	mucin TcMUCII, putative
TcYC6_0156870	TcYC6_Contig0	1564168	1564391	+	mucin (pseudogene), putative
TcYC6_0151280	TcYC6_Contig0	1147152	1147748	-	mucin TcMUCII, putative
TcYC6_0150700	TcYC6_Contig0	2467103	2467759	+	mucin TcMUCII, putative
TcYC6_0150770	TcYC6_Contig0	1195958	1196629	+	mucin TcMUCII, putative
TcYC6_0156850	TcYC6_Contig0	2006088	2006722	+	mucin (pseudogene), putative
TcYC6_0151210	TcYC6_Contig0	1667261	1667938	+	mucin TcMUCII, putative
TcYC6_0151460	TcYC6_Contig0	2783178	2783795	+	mucin TcMUCII, putative
TcYC6_0150950	TcYC6_Contig0	519005	519652	-	mucin TcMUCII, putative
TcYC6_0151020	TcYC6_Contig0	848656	849243	-	mucin TcMUCII, putative
TcYC6_0150520	TcYC6_Contig0	2719776	2720384	-	mucin TcMUCII, putative
TcYC6_0150610	TcYC6_Contig0	1368087	1368653	-	mucin TcMUCII, putative
TcYC6_0156830	TcYC6_Contig0	860282	861193	+	mucin (pseudogene), putative
TcYC6_0150810	TcYC6_Contig0	2736018	2736536	+	mucin TcMUCII, putative
TcYC6_0151330	TcYC6_Contig0	804635	805219	+	mucin TcMUCII, putative
TcYC6_0151430	TcYC6_Contig0	1948476	1949057	-	mucin TcMUCII, putative
TcYC6_0151050	TcYC6_Contig0	2460971	2461621	+	mucin TcMUCII, putative
