TcBrA4_0186050	TcBrA4_Contig0	103884	111593	-	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0186040	TcBrA4_Contig0	149303	159749	-	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0186990	TcBrA4_Contig0	65977	66304	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0186980	TcBrA4_Contig0	32895	37077	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0186030	TcBrA4_Contig0	71051	81482	+	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0187000	TcBrA4_Contig104	97091	104293	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0187010	TcBrA4_Contig104	116602	123308	-	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0187070	TcBrA4_Contig137	598436	599735	-	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0187050	TcBrA4_Contig137	739563	742617	-	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0185890	TcBrA4_Contig137	150654	153574	+	dispersed gene family protein 1 (DGF-1), putative (fragment)
TcBrA4_0186090	TcBrA4_Contig137	506464	515027	+	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0187080	TcBrA4_Contig137	153675	161938	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0187060	TcBrA4_Contig137	603198	603521	-	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0187090	TcBrA4_Contig137	687640	688915	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0186080	TcBrA4_Contig137	26125	36511	+	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0185710	TcBrA4_Contig137	345175	355590	-	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0186070	TcBrA4_Contig137	125053	135331	+	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0185700	TcBrA4_Contig137	215340	222560	+	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0186120	TcBrA4_Contig14	721914	732379	+	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0187100	TcBrA4_Contig14	713424	714942	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0185720	TcBrA4_Contig14	780906	791261	+	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0187110	TcBrA4_Contig14	807981	808216	-	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0187120	TcBrA4_Contig193	30296	37638	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0187130	TcBrA4_Contig193	13345	20661	-	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0185900	TcBrA4_Contig21	870751	881199	+	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0187210	TcBrA4_Contig236	114413	118334	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0186280	TcBrA4_Contig30	119494	129938	-	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0186290	TcBrA4_Contig30	151606	158678	-	dispersed gene family protein 1 (DGF-1), putative
TcBrA4_0187320	TcBrA4_Contig33	819819	820146	+	dispersed gene family protein 1 (DGF-1, pseudogene), putative
TcBrA4_0186360	TcBrA4_Contig33	142154	152556	-	dispersed gene family protein 1 (DGF-1), putative
